,Date,Water.temp.max,Water.temp.min,Water.temp.mean,Discharge.max,Discharge.min,Discharge.mean,DO.max,DO.min,DO.mean,Month
2240,5/31/2013,27.4,26.5,26.9,22300,-924,8440,8.7,7.8,8.3,5
2241,1/1/2014,12,11.4,11.6,25600,22300,23900,11.8,11.4,11.6,1
2242,1/2/2014,11.6,11.3,11.4,25600,22400,24000,11.7,11.4,11.6,1
2243,1/3/2014,11.5,9.5,10.2,25500,22600,23800,12.1,11.3,11.7,1
2244,1/4/2014,9.5,8.9,9.2,24600,21500,23400,12.4,11.7,12,1
2245,1/5/2014,10,9.2,9.6,25500,22200,23500,12.4,12,12.2,1
2246,1/6/2014,10.4,9,10.1,24600,21800,23400,12.3,11.9,12.1,1
2247,1/7/2014,9,7.1,7.7,24800,22000,23300,12.8,12.2,12.4,1
2248,1/8/2014,8.1,7.1,7.5,25300,21700,23400,12.5,12.1,12.3,1
2249,1/9/2014,8.4,7.3,7.8,24900,22100,23300,12.8,12.1,12.5,1
2250,1/10/2014,10.1,8.3,9.1,24900,-8980,20000,12.8,12.1,12.6,1
2251,1/11/2014,10.2,9.6,9.8,25400,22000,23500,12.7,12.3,12.5,1
2252,1/12/2014,10.2,9.5,9.8,25300,21500,23200,12.8,12.2,12.5,1
2253,1/13/2014,10.2,9.2,9.7,25100,21800,23500,12.6,12,12.3,1
2254,1/14/2014,10.3,9.9,10.1,25800,22000,23500,12.3,11.9,12,1
2255,1/15/2014,10.4,9.5,9.9,24700,21900,23500,12.5,12,12.3,1
2256,1/16/2014,10.2,9.6,9.8,24700,-86.2,21900,12.4,12.1,12.2,1
2257,1/17/2014,9.6,8.7,9.1,24700,21800,23000,12.1,11.8,11.9,1
2258,1/18/2014,9.2,8.2,8.6,24900,21100,22800,12.2,11.8,12,1
2259,1/19/2014,8.5,7.6,8,25000,20600,22800,12.2,12,12.1,1
2260,1/20/2014,8.8,8,8.4,23900,21300,22600,12.3,12,12.1,1
2261,1/21/2014,8.8,8,8.4,24300,14100,21900,12.2,12,12.1,1
2262,1/22/2014,8.5,7.4,7.8,24300,20900,22500,12.3,12,12.1,1
2263,1/23/2014,7.7,7,7.4,24400,21100,22500,12.8,12.2,12.4,1
2264,1/24/2014,7.4,6.6,6.9,24000,20900,22300,13.2,12.4,12.7,1
2265,1/25/2014,6.6,5.8,6.2,24200,21600,22700,13,12.6,12.8,1
2266,1/26/2014,6.8,6.2,6.5,24400,21600,22600,13.1,12.7,12.9,1
2267,1/27/2014,7.5,6.6,6.9,24600,21000,22700,13,12.6,12.8,1
2268,1/28/2014,7.4,6.4,7,24200,21100,22400,13,12.8,12.9,1
2269,1/29/2014,6.4,5.6,5.8,24200,20900,22400,13.2,12.8,13,1
2270,1/30/2014,5.6,5.1,5.3,25200,21300,22500,13.5,12.9,13.1,1
2271,1/31/2014,6.9,5.2,5.9,24500,19000,22400,13.8,13.1,13.4,1
2272,2/1/2014,6.9,6.4,6.6,24200,18100,21300,13.7,13.3,13.5,2
2273,2/2/2014,7.6,6.7,7,24500,18300,21500,14,13.3,13.6,2
2274,2/3/2014,8.3,7.4,7.8,24500,18600,21700,13.9,13.4,13.7,2
2275,2/4/2014,8.2,7.8,8,24500,-3070,16400,13.8,13,13.5,2
2276,2/5/2014,9.1,7.9,8.2,23200,-3970,6170,13.8,12.4,13.3,2
2277,2/6/2014,9.1,8.3,8.6,23300,-3970,5600,13.6,12.5,13.2,2
2278,2/7/2014,8.5,8.2,8.3,23100,-1250,5750,13.4,12,13,2
2279,2/8/2014,8.5,8.1,8.3,21500,-2230,3240,13.2,12.5,13,2
2280,2/9/2014,8.9,8,8.4,20300,-1080,3430,13.6,12.5,13.2,2
2281,2/10/2014,9.7,8.3,8.8,21100,-1940,2880,13.9,12.6,13.2,2
2282,2/11/2014,9.3,8.5,8.9,14800,-728,5150,13.3,12.9,13.1,2
2283,2/12/2014,8.5,6.5,7.7,14700,-1470,5920,13,12.7,12.8,2
2284,2/13/2014,6.5,5.6,6.1,15500,-2910,6890,13.2,12.7,12.9,2
2285,2/14/2014,6.2,5.4,5.7,22400,-3390,5940,13.7,12.7,13.2,2
2286,2/15/2014,7.6,6.1,6.9,21100,-1890,5790,13.4,12.9,13.2,2
2287,2/16/2014,8.6,7.4,7.9,21700,-2940,6060,13.3,12.4,12.9,2
2288,2/17/2014,8.9,7.6,8.3,22500,-1750,5510,13.4,12.6,13.1,2
2289,2/18/2014,9.8,8,8.7,22500,-2510,8430,13.6,12.6,13.2,2
2290,2/19/2014,11,9.7,10.3,22300,-4390,11700,13.6,12.7,13.4,2
2291,2/20/2014,12.2,10.6,11,23500,-4910,11300,13.4,12.7,13.1,2
2292,2/21/2014,12.3,11.9,12.1,23100,-7450,12300,13.2,12.3,12.7,2
2293,2/22/2014,12.1,11.3,11.6,23600,-7840,11500,13.3,11.3,12.5,2
2294,2/23/2014,11.7,11.2,11.4,23400,-7110,11800,13.2,12.6,12.9,2
2295,2/24/2014,12.9,11.6,12.1,22900,-6760,11000,13.1,12.1,12.6,2
2296,2/25/2014,13.5,12.3,12.8,22900,-1760,14900,12.7,11.6,12.4,2
2297,2/26/2014,13.4,11.6,12.6,23800,-759,16100,12.4,11.7,12.1,2
2298,2/27/2014,12,10.9,11.3,23600,-6460,17000,12.6,11.4,12,2
2299,2/28/2014,12,10.8,11.3,23600,-6460,17700,12.7,12.1,12.4,2
2300,3/1/2014,11.2,10.6,10.8,22800,-4190,17000,12.9,12,12.5,3
2301,3/2/2014,12.3,10.4,11.1,23400,-3990,17500,13.1,12.4,12.7,3
2302,3/3/2014,12.3,11.7,12.1,23800,-79.4,17400,12.7,12.1,12.4,3
2303,3/4/2014,11.7,10,10.5,23700,-3480,17500,12.2,11.6,11.9,3
2304,3/5/2014,10,9.3,9.6,23600,-5440,11500,12.2,11.6,11.9,3
2305,3/6/2014,9.4,8.7,9,23300,-5440,13600,12.2,11.7,12,3
2306,3/7/2014,8.9,8.5,8.7,22900,-2290,17400,12.3,11.7,11.9,3
2307,3/8/2014,11.1,8.6,9.4,23900,10900,18900,12.4,11.8,12.1,3
2308,3/9/2014,12,10.2,11,24200,-3340,20300,12.3,11.7,12,3
2309,3/10/2014,13.1,11.2,12,23700,17300,21700,12.3,11.8,12,3
2310,3/11/2014,13.7,11.7,12.5,24200,21400,22900,12.1,11.6,11.8,3
2311,3/12/2014,13.7,12.7,13.2,24700,21000,23000,11.8,11,11.3,3
2312,3/13/2014,13.5,11.9,12.4,24700,20800,22600,11.2,10.7,10.9,3
2313,3/14/2014,13,11.6,12.2,24000,19100,22600,11.3,10.7,11,3
2314,3/15/2014,13.7,12.3,12.8,24400,21000,22600,11.4,10.7,11,3
2315,3/16/2014,13.6,13,13.3,24500,20700,22600,11.3,10.7,10.9,3
2316,3/17/2014,13,11.8,12.6,24400,19600,22100,10.8,10.3,10.5,3
2317,3/18/2014,11.8,11,11.2,23600,16700,21600,11.1,10.3,10.7,3
2318,3/19/2014,11.4,10.9,11.1,24300,16700,21500,11.2,10.6,10.9,3
2319,3/20/2014,13.1,11.1,11.8,24100,17600,22100,11.5,10.6,11,3
2320,3/21/2014,13.6,11.9,12.7,23900,13300,19900,11.7,10.7,11.2,3
2321,3/22/2014,14.2,12.7,13.3,24000,15900,20200,11.8,11,11.4,3
2322,3/23/2014,14.4,13.7,14,23600,17300,20600,11.9,11.2,11.5,3
2323,3/24/2014,13.8,12.7,13.2,24000,17200,20200,11.6,10.8,11.3,3
2324,3/25/2014,13.5,12.4,12.7,24000,-2170,16100,11.5,10.7,11.1,3
2325,3/26/2014,12.4,10.9,11.6,23200,3760,14900,11.7,10.8,11.2,3
2326,3/27/2014,12.8,11.4,11.8,22700,2250,12000,11.8,11.2,11.4,3
2327,3/28/2014,13.3,12.3,12.7,21800,2380,12000,11.6,11,11.3,3
2328,3/29/2014,14.6,13.2,13.7,23800,6100,15700,11.6,10.8,11.2,3
2329,3/30/2014,14.6,13.7,14,22800,5370,11900,11.3,10.4,10.8,3
2330,3/31/2014,14.8,13.4,14,23000,4550,12800,11,10.3,10.6,3
2331,4/1/2014,16.3,14.2,14.9,23000,4810,12700,10.8,9.3,10.1,4
2332,4/2/2014,17.3,15.6,16.2,22500,5910,10200,9.9,9.2,9.6,4
2333,4/3/2014,NA,NA,NA,NA,NA,8410,NA,NA,NA,4
2334,4/4/2014,NA,NA,NA,NA,NA,9100,NA,NA,NA,4
2335,4/5/2014,19.7,18.9,19.2,NA,NA,8260,8.9,8.3,8.6,4
2336,4/6/2014,19.8,17.5,19,NA,NA,8780,8.9,8.3,8.5,4
2337,4/7/2014,17.6,17.3,17.5,NA,NA,8920,8.7,8.2,8.4,4
2338,4/8/2014,17.9,17.2,17.4,NA,NA,8560,8.6,8.2,8.4,4
2339,4/9/2014,18,17.2,17.6,NA,NA,8240,8.7,8.4,8.5,4
2340,4/10/2014,19.2,17.7,18.1,NA,NA,11800,8.9,8.2,8.5,4
2341,4/11/2014,19.4,18.1,18.7,NA,NA,11400,8.9,8.2,8.5,4
2342,4/12/2014,20.7,19,19.5,NA,NA,11700,9.1,8.3,8.6,4
2343,4/13/2014,21,19.7,20.2,NA,NA,13100,9,8.4,8.6,4
2344,4/14/2014,20.8,20.1,20.5,NA,NA,13000,8.7,8.2,8.4,4
2345,4/15/2014,20.8,19.8,20.4,NA,NA,12900,8.4,7.9,8.1,4
2346,4/16/2014,19.8,17.7,18.5,NA,NA,13700,8.7,7.9,8.2,4
2347,4/17/2014,18.6,16.9,17.6,NA,NA,13900,8.9,8.2,8.5,4
2348,4/18/2014,18.1,16.9,17.4,NA,NA,15600,8.8,8.5,8.6,4
2349,4/19/2014,16.9,16.3,16.6,NA,NA,17800,8.8,8.4,8.6,4
2350,4/20/2014,16.7,15.8,16.2,NA,NA,21400,9.1,8.6,8.8,4
2351,4/21/2014,18.1,16.1,16.9,NA,NA,21900,9.4,8.8,9,4
2352,4/22/2014,19.1,17.1,17.9,NA,NA,22200,9.4,8.8,9.1,4
2353,4/23/2014,19.7,18.1,18.8,NA,NA,22200,9.4,8.8,9.1,4
2354,4/24/2014,19.5,17.8,18.7,NA,NA,22200,9.4,8.5,9,4
2355,4/25/2014,20.6,18.5,19.4,NA,NA,22200,9.5,8.7,9.1,4
2356,4/26/2014,21.1,19.5,20.2,NA,NA,22200,9.6,8.8,9.2,4
2357,4/27/2014,22.1,19.9,20.8,NA,NA,22100,9.4,8.7,9.1,4
2358,4/28/2014,22.5,20.8,21.5,NA,NA,22100,9.3,8.6,8.9,4
2359,4/29/2014,22.8,21.8,22.3,NA,NA,22100,9,8.4,8.7,4
2360,4/30/2014,22.6,22.2,22.4,NA,NA,22100,8.8,8.2,8.4,4
2361,5/1/2014,22.4,21.8,22.1,NA,NA,22200,8.6,7.9,8.2,5
2362,5/2/2014,22.1,21.2,21.5,NA,NA,22200,8.5,7.7,8.1,5
2363,5/3/2014,21.9,20.5,21.1,NA,NA,20000,8.7,8,8.3,5
2364,5/4/2014,22.7,20.9,21.7,NA,NA,15900,9.1,7.2,8.5,5
2365,5/5/2014,23.5,22.1,22.6,NA,NA,11100,9,7.4,8.5,5
2366,5/6/2014,23.5,23,23.2,NA,NA,6010,8.8,8,8.3,5
2367,5/7/2014,24.7,23.1,23.9,NA,NA,3420,8.1,6.7,7.7,5
2368,5/8/2014,25.7,24,24.7,NA,NA,1370,7.9,4.9,6.5,5
2369,5/9/2014,26.4,24.6,25.4,NA,NA,1390,7.6,4.9,6.2,5
2370,5/10/2014,26.9,25.6,26.1,NA,NA,1350,7.3,4.1,5.5,5
2371,5/11/2014,27.8,25.9,26.5,NA,NA,1450,7.1,3.8,5.3,5
2372,5/12/2014,28,26.1,26.9,NA,NA,1400,7.3,3.6,5.4,5
2373,5/13/2014,28.4,26.6,27.4,NA,NA,1640,7.6,4.1,5.7,5
2374,5/14/2014,28.3,26.9,27.6,NA,NA,1380,7.2,4.3,5.7,5
2375,5/15/2014,27.7,27.2,27.5,NA,NA,1350,7,4.5,5.6,5
2376,5/16/2014,27.6,26.4,27.1,6960,-636,1910,7.2,5.4,6.2,5
2377,5/17/2014,27.1,24.8,26.3,20600,-923,2710,8,4.8,5.8,5
2378,5/18/2014,24.8,23.2,24.2,21300,-1120,5930,9,5.9,7.5,5
2379,5/19/2014,23.8,22.8,23.2,20800,-4310,5990,9.2,6.9,8.4,5
2380,5/20/2014,24.3,23.2,23.6,21700,-2250,6030,9.3,6.4,8.4,5
2381,5/21/2014,24.8,23.8,24.2,20500,-1880,5620,9.1,6.9,8.4,5
2382,5/22/2014,25.7,24.1,24.7,19900,-5340,6500,9.2,7.6,8.5,5
2383,5/23/2014,27.4,25.3,26,20300,-308,5820,9.3,6.8,8.4,5
2384,5/24/2014,27.7,26.8,27.1,20300,-2780,5890,9.2,6.8,8.4,5
2385,5/25/2014,27.3,26.5,26.8,20400,-1780,5960,9.1,7.6,8.4,5
2386,5/26/2014,27.2,26.3,26.6,20600,-2300,5440,9.1,6.7,8.2,5
2387,5/27/2014,27.3,26.7,26.8,20800,-4590,5910,8.8,6.8,8.1,5
2388,5/28/2014,27.5,26.6,26.9,20800,-2600,2820,8.8,6.8,7.7,5
2389,5/29/2014,28.4,26.6,27.2,20300,-953,3080,8.6,6,7.2,5
2390,5/30/2014,28.6,27.5,27.9,20400,7.11,3020,8.4,5.6,7,5
2391,5/31/2014,28.1,27.1,27.7,20400,-3690,5610,8.2,5.9,7.3,5
2392,1/1/2015,11.6,10.6,11.2,25300,-3970,14900,NA,NA,NA,1
2393,1/2/2015,11.8,11.2,11.5,24100,-1530,14400,NA,NA,NA,1
2394,1/3/2015,12,11.5,11.7,23900,-4200,14700,11.4,10.1,11,1
2395,1/4/2015,13.2,12,12.7,25200,-204,15100,11.3,9.7,10.9,1
2396,1/5/2015,13.1,12.3,12.6,23400,-2410,14700,11.3,9,10.8,1
2397,1/6/2015,12.3,11.6,12,23000,-5630,13700,NA,NA,NA,1
2398,1/7/2015,12.1,10.9,11.4,24300,17500,20400,11,10.6,10.8,1
2399,1/8/2015,10.9,8.5,9.3,24500,17600,21100,11.3,10.7,11,1
2400,1/9/2015,9.6,8.8,9.1,25000,17300,21000,11.5,11,11.2,1
2401,1/10/2015,9.7,9,9.3,25200,18500,21300,11.6,11,11.3,1
2402,1/11/2015,9.2,8.5,8.7,24900,-6770,14800,11.8,11.3,11.5,1
2403,1/12/2015,9.4,8.8,9,23500,-6770,14900,11.7,11.4,11.6,1
2404,1/13/2015,9.6,9.3,9.5,24200,-5940,14600,11.5,11.2,11.3,1
2405,1/14/2015,9.3,8.4,8.8,23400,-6160,14700,11.7,11.2,11.4,1
2406,1/15/2015,8.4,7.9,8.2,26000,-4570,14500,11.8,11.4,11.6,1
2407,1/16/2015,9.2,8.2,8.6,25000,-6500,14700,11.9,11.3,11.6,1
2408,1/17/2015,9.3,8.3,8.7,23400,-2790,14700,12.1,11.6,11.8,1
2409,1/18/2015,9.9,8.9,9.2,24800,-2380,15400,12,11.6,11.8,1
2410,1/19/2015,9.9,8.9,9.3,24600,-5990,14900,12.2,11.6,11.8,1
2411,1/20/2015,9.9,9.1,9.4,24000,-1140,15200,12.3,11.7,11.9,1
2412,1/21/2015,10.6,9.3,9.8,23800,-2660,12300,12.2,11.8,12,1
2413,1/22/2015,10.5,9.8,10.1,22400,-4610,8740,12.1,11.6,11.9,1
2414,1/23/2015,10.4,9.9,10.1,21900,-5120,8840,12,11.5,11.8,1
2415,1/24/2015,10.8,10,10.3,22100,-4810,8590,11.8,11,11.4,1
2416,1/25/2015,10.2,9.5,9.8,21700,-1630,8320,11.7,10.9,11.3,1
2417,1/26/2015,10.3,9.7,9.9,21700,-2920,9000,11.5,11.1,11.4,1
2418,1/27/2015,10.1,9,9.7,22300,-3830,8610,11.6,11.1,11.4,1
2419,1/28/2015,9.5,8.3,9,21600,-2630,8550,11.6,11.2,11.4,1
2420,1/29/2015,NA,NA,NA,23000,-5590,8580,NA,NA,NA,1
2421,1/30/2015,NA,NA,NA,21500,-2370,8590,NA,NA,NA,1
2422,1/31/2015,NA,NA,NA,21500,-6070,8480,NA,NA,NA,1
2423,2/1/2015,NA,NA,NA,21200,-1680,5860,NA,NA,NA,2
2424,2/2/2015,NA,NA,NA,20600,-2310,5410,NA,NA,NA,2
2425,2/3/2015,NA,NA,NA,20600,-1870,6460,NA,NA,NA,2
2426,2/4/2015,NA,NA,NA,20500,-2490,6040,NA,NA,NA,2
2427,2/5/2015,NA,NA,NA,21200,-2430,5620,NA,NA,NA,2
2428,2/6/2015,NA,NA,NA,19800,-2100,5410,NA,NA,NA,2
2429,2/7/2015,NA,NA,NA,22000,-444,5660,NA,NA,NA,2
2430,2/8/2015,NA,NA,NA,20000,-1560,2790,NA,NA,NA,2
2431,2/9/2015,NA,NA,NA,21000,-2210,3420,NA,NA,NA,2
2432,2/10/2015,NA,NA,NA,410,88.1,290,NA,NA,NA,2
2433,2/11/2015,11.4,9.7,10.5,338,-700,149,10.6,9.5,10.1,2
2434,2/12/2015,11.5,10.2,10.6,384,-124,124,9.9,9.2,9.6,2
2435,2/13/2015,10.2,9.7,10,19900,-426,3030,11.2,9.8,10.7,2
2436,2/14/2015,10.1,9.1,9.6,291,-209,47.2,10.8,10.4,10.7,2
2437,2/15/2015,9.9,8.7,9.3,405,-4.18,188,10.8,10.3,10.6,2
2438,2/16/2015,9.1,8.5,8.8,332,-52.2,60.1,10.6,10.1,10.4,2
2439,2/17/2015,9.1,8.1,8.7,19700,-700,2810,11.4,10,10.5,2
2440,2/18/2015,8.1,7.2,7.7,19600,-1400,2780,12,11.1,11.8,2
2441,2/19/2015,7.4,6.3,7,18600,-798,4910,12.7,11.9,12.1,2
2442,2/20/2015,6.3,5.2,5.5,21300,-1270,9640,13,12.2,12.5,2
2443,2/21/2015,6.4,5.3,5.9,21400,-1110,6180,13.1,12.4,12.7,2
2444,2/22/2015,7.7,6.4,6.9,6760,262,4570,12.8,12.5,12.7,2
2445,2/23/2015,8.4,7.7,8.2,6440,4700,5940,12.8,12.6,12.7,2
2446,2/24/2015,8.2,7.3,7.8,13500,5270,6160,12.6,12.3,12.5,2
2447,2/25/2015,7.3,6.5,6.9,7190,5500,5950,12.5,12.2,12.3,2
2448,2/26/2015,6.6,6.4,6.5,6480,5630,5990,12.4,12.2,12.3,2
2449,2/27/2015,7,6.3,6.5,18900,4510,8940,12.6,12.2,12.5,2
2450,2/28/2015,7.6,6.9,7.1,20600,2320,11400,12.8,12.6,12.6,2
2451,3/1/2015,7.6,7.1,7.3,21000,2310,14800,12.6,12.3,12.5,3
2452,3/2/2015,8.8,7.2,7.7,21900,2310,14800,12.7,12.4,12.5,3
2453,3/3/2015,8.9,8.4,8.6,22000,5890,14800,12.6,12.3,12.4,3
2454,3/4/2015,9.8,8.2,8.8,21700,6010,14800,12.6,12.2,12.4,3
2455,3/5/2015,11,9.7,10.2,22200,12200,15700,12.6,12,12.2,3
2456,3/6/2015,10.9,9.2,9.7,22900,17200,19900,12.2,11.7,12,3
2457,3/7/2015,10.3,8.7,9.4,23300,2550,16500,12.3,11.8,12,3
2458,3/8/2015,11,9.6,10.2,22600,5170,14800,12.4,11.9,12.2,3
2459,3/9/2015,12.3,10.5,11,22100,2250,11600,12.3,12,12.2,3
2460,3/10/2015,13.8,11.8,12.4,22500,2990,9090,12.2,11.9,12.1,3
2461,3/11/2015,15.2,13.6,14.1,16600,3290,7670,12.1,11.4,11.7,3
2462,3/12/2015,15.3,14.2,14.9,21300,5210,9400,11.9,11.3,11.6,3
2463,3/13/2015,14.2,12.5,13.1,21900,4030,9270,11.7,10.8,11,3
2464,3/14/2015,13,12.2,12.5,21200,1800,8790,11.2,10.6,11,3
2465,3/15/2015,14.3,12.7,13.1,21000,3030,8940,11.5,10.7,11.1,3
2466,3/16/2015,15.3,14,14.4,21700,4650,8940,11.5,11,11.2,3
2467,3/17/2015,15.9,15.1,15.4,20500,4500,6500,11.3,10.5,10.9,3
2468,3/18/2015,16.1,15.4,15.8,6800,3840,6020,10.5,10.1,10.3,3
2469,3/19/2015,15.8,15,15.5,6610,4410,5780,10.2,9.8,10,3
2470,3/20/2015,15,14.5,14.8,21500,-383,8390,10,9.6,9.8,3
2471,3/21/2015,15.6,14.7,15.2,6910,345,5470,10,9.2,9.8,3
2472,3/22/2015,15.8,15.3,15.6,6770,345,5790,9.8,9.3,9.6,3
2473,3/23/2015,15.4,14.8,15.2,6740,5150,6210,9.8,9.3,9.6,3
2474,3/24/2015,15.1,14.6,14.8,9450,1250,6030,11,9.3,9.6,3
2475,3/25/2015,15.7,14.6,15,21500,408,8790,9.8,9.4,9.6,3
2476,3/26/2015,16.9,15.7,16.2,19900,4960,9060,9.7,9.1,9.4,3
2477,3/27/2015,17,16.3,16.8,20100,5730,8780,9.5,8.8,9.1,3
2478,3/28/2015,16.3,15.5,15.8,21400,3620,10600,9.1,8.8,8.9,3
2479,3/29/2015,15.7,14.3,15,21400,5690,9110,9.5,8.9,9.2,3
2480,3/30/2015,14.8,13.6,14.1,21800,-273,5820,9.6,8.4,9.2,3
2481,3/31/2015,15.4,13.7,14.4,2720,-1420,207,8.5,6.4,7.6,3
2482,4/1/2015,16.2,14.7,15.3,1080,71.1,298,6.8,5.1,5.9,4
2483,4/2/2015,16.5,15.2,15.7,6560,70.2,1690,8.8,3.5,5.1,4
2484,4/3/2015,18.5,15.4,17.3,6460,-1290,2840,8.9,7.4,8.4,4
2485,4/4/2015,19.6,17.9,18.7,5960,-15,3030,8.5,7,7.9,4
2486,4/5/2015,18.8,17.9,18.3,5910,-102,3050,8.3,6.7,7.6,4
2487,4/6/2015,18.8,17.8,18.2,6420,-275,2260,8.2,6.8,7.6,4
2488,4/7/2015,19.5,17.7,18.3,5810,-280,1570,8.5,6.3,7.3,4
2489,4/8/2015,21.5,18.9,20,5450,-104,789,8.4,6.1,7,4
2490,4/9/2015,23.2,20.6,21.8,5770,-9.12,2330,8,6.9,7.6,4
2491,4/10/2015,23.6,22.1,22.9,6200,56.5,2910,7.6,6.2,7.2,4
2492,4/11/2015,23.7,22.8,23.2,6090,-101,2980,7.4,4.7,6.5,4
2493,4/12/2015,22.8,21.7,22.4,6390,5450,5830,7.2,6.8,7,4
2494,4/13/2015,21.7,21,21.3,20800,5550,8520,8.1,7.2,7.6,4
2495,4/14/2015,21.8,20.9,21.1,20900,4710,8020,8.1,7.7,7.9,4
2496,4/15/2015,21.8,20.9,21.5,15300,4940,7600,8.4,7.7,7.9,4
2497,4/16/2015,20.9,19.3,20.2,21000,4350,8560,8,7.6,7.7,4
2498,4/17/2015,19.8,19.1,19.3,21400,5540,11600,8.3,7.8,8,4
2499,4/18/2015,20.8,19.7,20.1,23500,2300,15000,8.3,7.7,8,4
2500,4/19/2015,20.7,20.2,20.4,23600,5630,19200,8.3,7.8,8,4
2501,4/20/2015,20.9,20,20.4,25100,21000,22700,8.6,7.9,8.2,4
2502,4/21/2015,21.8,20,20.7,25200,21300,22700,9,7.9,8.4,4
2503,4/22/2015,21.6,20.1,20.8,24200,21000,22700,8.8,8,8.4,4
2504,4/23/2015,21.4,20.1,20.8,24500,20900,22800,8.6,7.9,8.3,4
2505,4/24/2015,21,19.5,20.3,25100,20900,22700,8.6,7.9,8.3,4
2506,4/25/2015,20.6,19.7,20.1,24600,21100,22800,8.5,8,8.3,4
2507,4/26/2015,21.7,20.2,20.8,24300,21100,22500,8.4,7.9,8.2,4
2508,4/27/2015,21.4,20,20.7,24200,20700,22400,8.4,7.8,8.1,4
2509,4/28/2015,21,19.8,20.4,24500,20800,22500,8.5,7.9,8.2,4
2510,4/29/2015,20.9,19.7,20.1,24500,20700,22600,8.3,7.8,8,4
2511,4/30/2015,20.9,19.2,19.9,25500,20500,22300,8.3,7.7,8,4
2512,5/1/2015,20.8,19.7,20,24000,17300,21200,8.2,7.8,8.1,5
2513,5/2/2015,20.8,19.2,19.9,24300,-4430,19600,8.4,7.9,8.1,5
2514,5/3/2015,22,20.3,21,23300,-1660,16800,8.5,7.7,8.1,5
2515,5/4/2015,22.3,21.1,21.7,24200,-6320,14300,8.4,6.9,8,5
2516,5/5/2015,22.5,21.7,22.1,22900,-612,12100,8.4,7.2,7.9,5
2517,5/6/2015,22.8,22.2,22.5,22000,-5000,8400,8.2,6.2,7.6,5
2518,5/7/2015,22.6,21,22,21800,-6910,8440,7.9,6.9,7.5,5
2519,5/8/2015,22,20.9,21.3,22500,-473,8480,8,6.4,7.4,5
2520,5/9/2015,22.3,21.7,21.9,23000,-6080,10900,8,6.9,7.5,5
2521,5/10/2015,22.5,22.1,22.3,21000,-4010,5460,7.7,6.4,7.2,5
2522,5/11/2015,23.8,22.4,22.9,21800,-641,5310,7.6,5.6,6.8,5
2523,5/12/2015,25.3,23.5,24.1,20800,-407,5450,7.8,5.2,6.7,5
2524,5/13/2015,26.1,25,25.3,20200,-744,3190,8.4,4,6.5,5
2525,5/14/2015,25.7,24.7,25.1,18700,-126,2990,8.2,5.4,6.9,5
2526,5/15/2015,25.8,24.7,25.2,642,71.2,339,7.2,3.8,5.9,5
2527,5/16/2015,26.7,24.9,25.3,20300,-369,3180,8.2,4.2,5.9,5
2528,5/17/2015,26.5,24.8,25.6,469,-93.5,206,6.7,4.3,5.9,5
2529,5/18/2015,27.3,25.5,26.3,281,-147,94.6,5.7,4,4.9,5
2530,5/19/2015,28.5,26.3,27,19100,-170,2840,8.7,3.6,5.4,5
2531,5/20/2015,28.3,27,27.6,20100,-719,3570,8,4.5,6.3,5
2532,5/21/2015,28.9,27.7,28.1,19100,-830,2950,8.4,5.7,6.9,5
2533,5/22/2015,28,27.2,27.6,523,49.9,209,7.1,4.1,6.1,5
2534,5/23/2015,27.8,26.7,27.2,306,-28.7,133,6.8,5.1,5.8,5
2535,5/24/2015,27.5,26.6,27,210,-74.5,94.4,6.6,4.4,5.4,5
2536,5/25/2015,27,26.2,26.6,325,-3.73,148,6.5,4.7,5.4,5
2537,5/26/2015,27.8,26.2,26.9,443,-50.4,186,6.3,4.4,5.2,5
2538,5/27/2015,28.2,26.4,27.2,12500,20.1,477,6.4,3.9,5,5
2539,5/28/2015,28.4,26.9,27.5,395,-27.2,135,6.3,3.6,4.7,5
2540,5/29/2015,28.1,26.9,27.5,347,-3.69,150,6.3,3.4,4.5,5
2541,5/30/2015,28.1,26.9,27.3,5560,-7.56,814,7.1,3.1,4.6,5
2542,5/31/2015,29.1,26.5,27.3,5630,-98.3,853,7.5,4.5,5.5,5
2543,1/1/2016,18,17,17.6,28100,23900,25900,9.2,9,9,1
2544,1/2/2016,17,15.6,16.3,28600,24100,25900,9.1,8.9,9,1
2545,1/3/2016,15.6,15,15.2,28400,23600,25700,9,8.8,8.9,1
2546,1/4/2016,15,13.8,14.5,28800,23700,26100,9.6,8.8,9.1,1
2547,1/5/2016,13.8,12.3,12.7,29200,24200,26700,9.9,9.5,9.7,1
2548,1/6/2016,12.3,11.3,11.7,29400,24200,26900,10.2,9.8,10,1
2549,1/7/2016,12.7,11.7,12.1,28700,24600,26500,10.1,10,10.1,1
2550,1/8/2016,12.5,12.2,12.4,28400,24000,26000,10,9.9,9.9,1
2551,1/9/2016,12.6,12.3,12.4,27300,22800,24900,10,9.9,9.9,1
2552,1/10/2016,13.1,12.5,12.8,27300,22500,24300,10,9.8,9.9,1
2553,1/11/2016,12.5,11.3,11.7,26400,22200,23800,10.3,10,10.2,1
2554,1/12/2016,11.4,10.8,11.1,25300,22200,23800,10.2,10,10.1,1
2555,1/13/2016,11,10.4,10.7,25900,11600,23000,10.3,10.2,10.3,1
2556,1/14/2016,10.8,10.1,10.3,24400,21400,23100,10.4,10.2,10.3,1
